1   -3.00000   -67.250   19.520   956.9   33.530   1.170   1013.0   0.0021   0.0014
2   -2.97917   -67.385   19.580   956.9   33.580   1.170   1013.0   0.0022   0.0013
3   -2.95833   -67.520   19.640   956.9   33.630   1.170   1013.0   0.0023   0.0017
4   -2.93750   -67.645   19.700   956.9   33.680   1.170   1013.0   0.0025   0.0018
5   -2.91667   -67.770   19.760   956.9   33.730   1.170   1013.0   0.0024   0.0017
6   -2.89583   -67.905   19.820   956.9   33.780   1.170   1013.0   0.0016   0.0015
7   -2.87500   -68.040   19.880   956.9   33.830   1.170   1013.0   0.0011   0.0014
8   -2.85417   -68.170   19.940   956.9   33.880   1.165   1013.0   0.0015   0.0018
9   -2.83333   -68.300   20.000   956.9   33.930   1.160   1013.0   0.0022   0.0019
10   -2.81250   -68.425   20.060   956.9   33.980   1.160   1013.0   0.0026   0.0019
11   -2.79167   -68.550   20.120   956.9   34.030   1.160   1013.0   0.0026   0.0018
12   -2.77083   -68.680   20.185   956.9   34.085   1.160   1013.0   0.0030   0.0019
13   -2.75000   -68.810   20.250   956.9   34.140   1.160   1013.0   0.0036   0.0025
14   -2.72917   -68.935   20.310   956.9   34.190   1.160   1013.0   0.0037   0.0027
15   -2.70833   -69.060   20.370   956.9   34.240   1.160   1013.0   0.0034   0.0025
16   -2.68750   -69.190   20.435   956.9   34.295   1.160   1013.0   0.0025   0.0020
17   -2.66667   -69.320   20.500   956.9   34.350   1.160   1013.0   0.0023   0.0023
18   -2.64583   -69.450   20.560   956.9   34.405   1.155   1013.0   0.0028   0.0027
19   -2.62500   -69.580   20.620   956.9   34.460   1.150   1013.0   0.0035   0.0018
20   -2.60417   -69.710   20.685   956.9   34.520   1.150   1013.0   0.0023   0.0009
21   -2.58333   -69.840   20.750   956.9   34.580   1.150   1013.0   0.0008   0.0016
22   -2.56250   -69.965   20.810   956.9   34.635   1.150   1013.0   0.0027   0.0027
23   -2.54167   -70.090   20.870   956.9   34.690   1.150   1013.0   0.0040   0.0033
24   -2.52083   -70.220   20.935   956.9   34.745   1.150   1013.0   0.0023   0.0023
25   -2.50000   -70.350   21.000   956.9   34.800   1.150   1013.0   0.0014   0.0027
26   -2.47917   -70.475   21.065   956.9   34.860   1.145   1013.0   0.0032   0.0037
27   -2.45833   -70.600   21.130   956.9   34.920   1.140   1013.0   0.0060   0.0032
28   -2.43750   -70.720   21.195   956.9   34.980   1.140   1013.0   0.0067   0.0028
29   -2.41667   -70.840   21.260   956.9   35.040   1.140   1013.0   0.0049   0.0022
30   -2.39583   -70.965   21.330   956.9   35.105   1.140   1013.0   0.0043   0.0022
31   -2.37500   -71.090   21.400   956.9   35.170   1.140   1013.0   0.0040   0.0030
32   -2.35417   -71.215   21.470   956.9   35.235   1.140   1013.0   0.0049   0.0022
33   -2.33333   -71.340   21.540   956.9   35.300   1.140   1013.0   0.0023   0.0022
34   -2.31250   -71.460   21.610   956.9   35.365   1.135   1013.0   -0.0020   0.0025
35   -2.29167   -71.580   21.680   956.9   35.430   1.130   1013.0   0.0012   0.0038
36   -2.27083   -71.705   21.745   956.9   35.495   1.130   1013.0   0.0042   0.0034
37   -2.25000   -71.830   21.810   956.9   35.560   1.130   1013.0   0.0025   0.0029
38   -2.22917   -71.950   21.880   956.9   35.625   1.130   1013.0   0.0059   0.0027
39   -2.20833   -72.070   21.950   956.9   35.690   1.130   1013.0   0.0080   0.0036
40   -2.18750   -72.195   22.020   956.9   35.755   1.130   1013.0   0.0077   0.0042
41   -2.16667   -72.320   22.090   956.9   35.820   1.130   1013.0   0.0086   0.0044
42   -2.14583   -72.440   22.155   956.9   35.890   1.125   1013.0   0.0077   0.0045
43   -2.12500   -72.560   22.220   956.9   35.960   1.120   1013.0   0.0048   0.0040
44   -2.10417   -72.685   22.290   956.9   36.025   1.120   1013.0   0.0022   0.0024
45   -2.08333   -72.810   22.360   956.9   36.090   1.120   1013.0   0.0029   0.0010
46   -2.06250   -72.920   22.440   956.9   36.175   1.120   1013.0   0.0024   0.0010
47   -2.04167   -73.030   22.520   956.9   36.260   1.120   1013.0   0.0011   0.0015
48   -2.02083   -73.145   22.605   956.9   36.345   1.120   1013.0   0.0016   0.0031
49   -2.00000   -73.260   22.690   956.9   36.430   1.120   1013.0   0.0023   0.0054
50   -1.97917   -73.375   22.770   956.9   36.515   1.115   1013.0   0.0065   0.0071
51   -1.95833   -73.490   22.850   956.9   36.600   1.110   1013.0   0.0099   0.0066
52   -1.93750   -73.600   22.930   956.9   36.680   1.110   1013.0   0.0092   0.0059
53   -1.91667   -73.710   23.010   956.9   36.760   1.110   1013.0   0.0081   0.0035
54   -1.89583   -73.820   23.090   956.9   36.850   1.110   1013.0   0.0116   0.0018
55   -1.87500   -73.930   23.170   956.9   36.940   1.110   1013.0   0.0117   0.0014
56   -1.85417   -74.045   23.255   956.9   37.025   1.105   1013.0   0.0053   0.0033
57   -1.83333   -74.160   23.340   956.9   37.110   1.100   1013.0   0.0038   0.0052
58   -1.81250   -74.275   23.420   956.9   37.200   1.100   1013.0   0.0067   0.0051
59   -1.79167   -74.390   23.500   956.9   37.290   1.100   1013.0   0.0097   0.0052
60   -1.77083   -74.500   23.580   956.9   37.375   1.100   1013.0   0.0159   0.0051
61   -1.75000   -74.610   23.660   956.9   37.460   1.100   1013.0   0.0242   0.0044
62   -1.72917   -74.720   23.740   956.9   37.550   1.095   1013.0   0.0371   0.0051
63   -1.70833   -74.830   23.820   956.9   37.640   1.090   1013.0   0.0453   0.0047
64   -1.68750   -74.945   23.905   956.9   37.735   1.090   1013.0   0.0514   0.0055
65   -1.66667   -75.060   23.990   956.9   37.830   1.090   1013.0   0.0550   0.0067
66   -1.64583   -75.150   24.085   956.9   37.940   1.090   1013.0   0.0564   0.0062
67   -1.62500   -75.240   24.180   956.9   38.050   1.090   1013.0   0.0571   0.0051
68   -1.60417   -75.330   24.290   956.9   38.175   1.085   1013.0   0.0479   0.0045
69   -1.58333   -75.420   24.400   956.9   38.300   1.080   1013.0   0.0424   0.0050
