1   -3.00000   -74.190   21.970   973.4   65.680   0.960   1013.0   0.0421   0.0087
2   -2.97917   -74.265   22.025   973.4   65.785   0.960   1013.0   0.0436   0.0095
3   -2.95833   -74.340   22.080   973.4   65.890   0.960   1013.0   0.0425   0.0098
4   -2.93750   -74.415   22.135   973.4   65.990   0.960   1013.0   0.0407   0.0095
5   -2.91667   -74.490   22.190   973.4   66.090   0.960   1013.0   0.0400   0.0104
6   -2.89583   -74.570   22.245   973.4   66.190   0.955   1013.0   0.0396   0.0112
7   -2.87500   -74.650   22.300   973.4   66.290   0.950   1013.0   0.0388   0.0106
8   -2.85417   -74.725   22.355   973.4   66.395   0.950   1013.0   0.0374   0.0097
9   -2.83333   -74.800   22.410   973.4   66.500   0.950   1013.0   0.0366   0.0089
10   -2.81250   -74.875   22.470   973.4   66.600   0.950   1013.0   0.0388   0.0091
11   -2.79167   -74.950   22.530   973.4   66.700   0.950   1013.0   0.0398   0.0096
12   -2.77083   -75.030   22.585   973.4   66.805   0.950   1013.0   0.0400   0.0107
13   -2.75000   -75.110   22.640   973.4   66.910   0.950   1013.0   0.0412   0.0122
14   -2.72917   -75.185   22.695   973.4   67.015   0.945   1013.0   0.0418   0.0133
15   -2.70833   -75.260   22.750   973.4   67.120   0.940   1013.0   0.0419   0.0126
16   -2.68750   -75.340   22.805   973.4   67.225   0.940   1013.0   0.0407   0.0111
17   -2.66667   -75.420   22.860   973.4   67.330   0.940   1013.0   0.0399   0.0100
18   -2.64583   -75.490   22.915   973.4   67.435   0.940   1013.0   0.0404   0.0093
19   -2.62500   -75.560   22.970   973.4   67.540   0.940   1013.0   0.0405   0.0093
20   -2.60417   -75.640   23.025   973.4   67.645   0.940   1013.0   0.0394   0.0107
21   -2.58333   -75.720   23.080   973.4   67.750   0.940   1013.0   0.0396   0.0129
22   -2.56250   -75.795   23.135   973.4   67.860   0.935   1013.0   0.0417   0.0145
23   -2.54167   -75.870   23.190   973.4   67.970   0.930   1013.0   0.0424   0.0146
24   -2.52083   -75.945   23.245   973.4   68.080   0.930   1013.0   0.0425   0.0139
25   -2.50000   -76.020   23.300   973.4   68.190   0.930   1013.0   0.0435   0.0134
26   -2.47917   -76.095   23.355   973.4   68.300   0.930   1013.0   0.0456   0.0129
