1   -3.00000   -71.580   22.680   956.9   36.420   1.120   1013.0   0.0026   0.0040
2   -2.97917   -71.655   22.740   956.9   36.480   1.115   1013.0   0.0055   0.0049
3   -2.95833   -71.730   22.800   956.9   36.540   1.110   1013.0   0.0077   0.0052
4   -2.93750   -71.810   22.855   956.9   36.600   1.110   1013.0   0.0067   0.0048
5   -2.91667   -71.890   22.910   956.9   36.660   1.110   1013.0   0.0070   0.0041
6   -2.89583   -71.960   22.960   956.9   36.715   1.110   1013.0   0.0057   0.0028
7   -2.87500   -72.030   23.010   956.9   36.770   1.110   1013.0   0.0046   0.0027
8   -2.85417   -72.110   23.070   956.9   36.830   1.110   1013.0   0.0038   0.0036
9   -2.83333   -72.190   23.130   956.9   36.890   1.110   1013.0   0.0020   0.0045
10   -2.81250   -72.265   23.185   956.9   36.950   1.110   1013.0   0.0021   0.0050
11   -2.79167   -72.340   23.240   956.9   37.010   1.110   1013.0   0.0046   0.0043
12   -2.77083   -72.415   23.295   956.9   37.070   1.105   1013.0   0.0073   0.0032
13   -2.75000   -72.490   23.350   956.9   37.130   1.100   1013.0   0.0075   0.0042
14   -2.72917   -72.565   23.410   956.9   37.190   1.100   1013.0   0.0074   0.0055
15   -2.70833   -72.640   23.470   956.9   37.250   1.100   1013.0   0.0076   0.0059
16   -2.68750   -72.720   23.525   956.9   37.310   1.100   1013.0   0.0078   0.0053
17   -2.66667   -72.800   23.580   956.9   37.370   1.100   1013.0   0.0068   0.0044
18   -2.64583   -72.870   23.640   956.9   37.440   1.100   1013.0   0.0056   0.0038
19   -2.62500   -72.940   23.700   956.9   37.510   1.100   1013.0   0.0061   0.0040
20   -2.60417   -73.015   23.765   956.9   37.575   1.095   1013.0   0.0087   0.0032
21   -2.58333   -73.090   23.830   956.9   37.640   1.090   1013.0   0.0126   0.0043
22   -2.56250   -73.160   23.890   956.9   37.710   1.090   1013.0   0.0140   0.0052
23   -2.54167   -73.230   23.950   956.9   37.780   1.090   1013.0   0.0156   0.0075
24   -2.52083   -73.300   24.010   956.9   37.850   1.090   1013.0   0.0219   0.0076
25   -2.50000   -73.370   24.070   956.9   37.920   1.090   1013.0   0.0251   0.0056
26   -2.47917   -73.440   24.130   956.9   37.990   1.090   1013.0   0.0253   0.0042
27   -2.45833   -73.510   24.190   956.9   38.060   1.090   1013.0   0.0248   0.0037
28   -2.43750   -73.585   24.250   956.9   38.130   1.085   1013.0   0.0252   0.0048
29   -2.41667   -73.660   24.310   956.9   38.200   1.080   1013.0   0.0271   0.0058
30   -2.39583   -73.730   24.375   956.9   38.270   1.080   1013.0   0.0267   0.0059
31   -2.37500   -73.800   24.440   956.9   38.340   1.080   1013.0   0.0239   0.0061
32   -2.35417   -73.870   24.500   956.9   38.410   1.080   1013.0   0.0233   0.0057
33   -2.33333   -73.940   24.560   956.9   38.480   1.080   1013.0   0.0246   0.0060
34   -2.31250   -74.015   24.620   956.9   38.555   1.080   1013.0   0.0271   0.0062
35   -2.29167   -74.090   24.680   956.9   38.630   1.080   1013.0   0.0292   0.0068
36   -2.27083   -74.155   24.740   956.9   38.700   1.080   1013.0   0.0295   0.0070
37   -2.25000   -74.220   24.800   956.9   38.770   1.080   1013.0   0.0296   0.0072
38   -2.22917   -74.295   24.865   956.9   38.845   1.075   1013.0   0.0310   0.0076
39   -2.20833   -74.370   24.930   956.9   38.920   1.070   1013.0   0.0335   0.0079
40   -2.18750   -74.435   24.995   956.9   39.000   1.070   1013.0   0.0357   0.0106
41   -2.16667   -74.500   25.060   956.9   39.080   1.070   1013.0   0.0357   0.0106
42   -2.14583   -74.570   25.130   956.9   39.165   1.070   1013.0   0.0329   0.0104
43   -2.12500   -74.640   25.200   956.9   39.250   1.070   1013.0   0.0311   0.0116
44   -2.10417   -74.700   25.260   956.9   39.325   1.070   1013.0   0.0306   0.0125
45   -2.08333   -74.760   25.320   956.9   39.400   1.070   1013.0   0.0311   0.0123
46   -2.06250   -74.830   25.390   956.9   39.485   1.065   1013.0   0.0313   0.0100
47   -2.04167   -74.900   25.460   956.9   39.570   1.060   1013.0   0.0319   0.0078
48   -2.02083   -74.965   25.525   956.9   39.655   1.060   1013.0   0.0345   0.0072
49   -2.00000   -75.030   25.590   956.9   39.740   1.060   1013.0   0.0380   0.0074
50   -1.97917   -75.100   25.660   956.9   39.825   1.060   1013.0   0.0394   0.0091
51   -1.95833   -75.170   25.730   956.9   39.910   1.060   1013.0   0.0395   0.0100
52   -1.93750   -75.230   25.790   956.9   39.990   1.055   1013.0   0.0387   0.0090
53   -1.91667   -75.290   25.850   956.9   40.070   1.050   1013.0   0.0385   0.0080
54   -1.89583   -75.360   25.920   956.9   40.155   1.050   1013.0   0.0386   0.0062
55   -1.87500   -75.430   25.990   956.9   40.240   1.050   1013.0   0.0383   0.0048
