1   -3.00000   -65.200   17.900   956.9   18.880   1.540   1013.0   0.0003   0.0001
2   -2.97917   -65.330   17.980   956.9   18.915   1.540   1013.0   0.0001   0.0001
3   -2.95833   -65.460   18.060   956.9   18.950   1.540   1013.0   0.0002   0.0002
4   -2.93750   -65.580   18.135   956.9   18.980   1.540   1013.0   0.0003   0.0002
5   -2.91667   -65.700   18.210   956.9   19.010   1.540   1013.0   0.0003   0.0002
6   -2.89583   -65.830   18.290   956.9   19.045   1.540   1013.0   0.0002   0.0001
7   -2.87500   -65.960   18.370   956.9   19.080   1.540   1013.0   0.0001   0.0001
8   -2.85417   -66.085   18.445   956.9   19.115   1.535   1013.0   0.0003   0.0003
9   -2.83333   -66.210   18.520   956.9   19.150   1.530   1013.0   0.0005   0.0002
10   -2.81250   -66.330   18.595   956.9   19.180   1.530   1013.0   0.0006   0.0002
11   -2.79167   -66.450   18.670   956.9   19.210   1.530   1013.0   0.0004   0.0002
12   -2.77083   -66.560   18.765   956.9   19.255   1.530   1013.0   0.0004   0.0002
13   -2.75000   -66.670   18.860   956.9   19.300   1.530   1013.0   0.0005   0.0001
14   -2.72917   -66.785   18.960   956.9   19.345   1.530   1013.0   0.0003   0.0001
15   -2.70833   -66.900   19.060   956.9   19.390   1.530   1013.0   0.0002   0.0002
16   -2.68750   -67.010   19.155   956.9   19.435   1.525   1013.0   0.0002   0.0004
17   -2.66667   -67.120   19.250   956.9   19.480   1.520   1013.0   0.0004   0.0004
18   -2.64583   -67.230   19.345   956.9   19.520   1.520   1013.0   0.0006   0.0002
19   -2.62500   -67.340   19.440   956.9   19.560   1.520   1013.0   0.0004   -0.0000
20   -2.60417   -67.445   19.530   956.9   19.605   1.520   1013.0   0.0002   0.0001
21   -2.58333   -67.550   19.620   956.9   19.650   1.520   1013.0   0.0004   0.0002
22   -2.56250   -67.660   19.715   956.9   19.695   1.515   1013.0   0.0004   0.0002
23   -2.54167   -67.770   19.810   956.9   19.740   1.510   1013.0   0.0004   0.0003
24   -2.52083   -67.875   19.905   956.9   19.790   1.510   1013.0   0.0003   0.0004
25   -2.50000   -67.980   20.000   956.9   19.840   1.510   1013.0   0.0003   0.0002
26   -2.47917   -68.085   20.100   956.9   19.890   1.510   1013.0   0.0003   0.0002
27   -2.45833   -68.190   20.200   956.9   19.940   1.510   1013.0   0.0004   0.0000
28   -2.43750   -68.295   20.300   956.9   19.985   1.510   1013.0   0.0007   -0.0001
